NAME,X,Y,X-scaled,Y-scaled,label,top_level_cell_type,sub_level_cell_type
579,8601,23071,2581,6922,13months-control-replicate_2,CTX-Ex,CTX-Ex1
580,17867,23051,5360,6916,13months-control-replicate_2,Endo,Endo1
581,12417,23053,3725,6916,13months-control-replicate_2,SMC,S1
582,3838,23054,1152,6917,13months-control-replicate_2,Endo,Endo2
583,15331,23058,4600,6918,13months-control-replicate_2,Inh,Pvalb
584,11085,23046,3326,6914,13months-control-replicate_2,Inh,Pvalb_Nog
585,11960,23062,3588,6919,13months-control-replicate_2,CTX-Ex,CTX-Ex2
586,13281,23043,3985,6913,13months-control-replicate_2,CTX-Ex,CTX-Ex1
587,9737,23048,2921,6915,13months-control-replicate_2,CTX-Ex,CTX-Ex1
588,4385,23043,1316,6913,13months-control-replicate_2,Oligo,Oligo1
589,16685,23044,5006,6914,13months-control-replicate_2,CTX-Ex,CTX-Ex2
590,3643,23038,1093,6912,13months-control-replicate_2,Inh,Sst
591,14291,23028,4288,6909,13months-control-replicate_2,CTX-Ex,CTX-Ex1
592,7036,23044,2111,6914,13months-control-replicate_2,Endo,Endo1
593,13693,23036,4108,6911,13months-control-replicate_2,CTX-Ex,CTX-Ex1
594,7574,23032,2273,6910,13months-control-replicate_2,CTX-Ex,CTX-Ex2
595,13142,23030,3943,6909,13months-control-replicate_2,CTX-Ex,CTX-Ex2
596,7370,23034,2211,6911,13months-control-replicate_2,CTX-Ex,CTX-Ex2
597,13951,23021,4186,6907,13months-control-replicate_2,CTX-Ex,CTX-Ex1
598,9570,23020,2871,6906,13months-control-replicate_2,CTX-Ex,CTX-Ex1
599,18907,23006,5672,6902,13months-control-replicate_2,SMC,S5
600,4942,23011,1483,6904,13months-control-replicate_2,CTX-Ex,CTX-Ex2
601,10797,23005,3239,6902,13months-control-replicate_2,Inh,Vip
602,5801,23010,1741,6903,13months-control-replicate_2,CTX-Ex,CTX-Ex2
603,12097,23005,3629,6902,13months-control-replicate_2,Inh,Pvalb
604,2320,23005,696,6902,13months-control-replicate_2,Astro,Astro1
605,9417,23013,2825,6904,13months-control-replicate_2,CTX-Ex,CTX-Ex1
606,8533,23004,2560,6902,13months-control-replicate_2,CTX-Ex,CTX-Ex2
607,6736,22985,2021,6896,13months-control-replicate_2,CTX-Ex,CTX-Ex1
608,10523,23003,3157,6901,13months-control-replicate_2,CTX-Ex,CTX-Ex1
609,4734,22997,1421,6900,13months-control-replicate_2,CTX-Ex,CTX-Ex1
610,13828,22991,4149,6898,13months-control-replicate_2,CTX-Ex,CTX-Ex1
611,13415,22989,4025,6897,13months-control-replicate_2,Astro,Astro1
612,14159,22993,4248,6898,13months-control-replicate_2,CTX-Ex,CTX-Ex1
613,7690,22988,2307,6897,13months-control-replicate_2,CTX-Ex,CTX-Ex2
614,8315,22974,2495,6893,13months-control-replicate_2,CTX-Ex,CTX-Ex2
615,17130,22945,5139,6884,13months-control-replicate_2,CTX-Ex,CTX-Ex2
616,3207,22973,962,6892,13months-control-replicate_2,Inh,Pvalb
617,18406,22979,5522,6894,13months-control-replicate_2,Astro,Astro1
618,6123,22971,1837,6892,13months-control-replicate_2,OPC,OPC
619,13184,22952,3956,6886,13months-control-replicate_2,CTX-Ex,CTX-Ex1
620,9089,22962,2727,6889,13months-control-replicate_2,Inh,Pvalb
621,9489,22961,2847,6889,13months-control-replicate_2,Endo,Endo1
622,11360,22948,3408,6885,13months-control-replicate_2,SMC,S1
623,3679,22944,1104,6884,13months-control-replicate_2,CTX-Ex,CTX-Ex3
624,7527,22953,2258,6886,13months-control-replicate_2,Inh,Vip
625,14450,22947,4335,6885,13months-control-replicate_2,CTX-Ex,CTX-Ex3
626,17396,22969,5219,6891,13months-control-replicate_2,CTX-Ex,CTX-Ex1
627,14723,22938,4417,6882,13months-control-replicate_2,CTX-Ex,CTX-Ex1
628,10066,22949,3020,6885,13months-control-replicate_2,CTX-Ex,CTX-Ex1
629,12991,22940,3898,6882,13months-control-replicate_2,CTX-Ex,CTX-Ex1
630,14822,22934,4447,6881,13months-control-replicate_2,OPC,OPC
631,2718,22934,816,6881,13months-control-replicate_2,SMC,S1
632,18831,22933,5650,6880,13months-control-replicate_2,Endo,Endo1
633,8740,22935,2622,6881,13months-control-replicate_2,CTX-Ex,CTX-Ex4
634,4150,22932,1245,6880,13months-control-replicate_2,CTX-Ex,CTX-Ex3
635,2248,22926,675,6878,13months-control-replicate_2,CTX-Ex,CTX-Ex1
636,17507,22937,5252,6882,13months-control-replicate_2,CA2,CA2-Ex
637,9361,22924,2809,6878,13months-control-replicate_2,CTX-Ex,CTX-Ex2
638,8556,22914,2567,6875,13months-control-replicate_2,CTX-Ex,CTX-Ex1
639,5548,22923,1665,6877,13months-control-replicate_2,Inh,Pvalb_Nog
640,16146,22915,4844,6875,13months-control-replicate_2,CTX-Ex,CTX-Ex1
641,14898,22923,4470,6877,13months-control-replicate_2,SMC,S2
642,13548,22910,4065,6873,13months-control-replicate_2,CTX-Ex,CTX-Ex2
643,7618,22909,2286,6873,13months-control-replicate_2,CTX-Ex,CTX-Ex2
644,9710,22899,2913,6870,13months-control-replicate_2,CTX-Ex,CTX-Ex1
645,7225,22899,2168,6870,13months-control-replicate_2,CTX-Ex,CTX-Ex2
646,14222,22899,4267,6870,13months-control-replicate_2,CTX-Ex,CTX-Ex1
647,8364,22898,2510,6870,13months-control-replicate_2,CTX-Ex,CTX-Ex1
648,11626,22899,3488,6870,13months-control-replicate_2,CTX-Ex,CTX-Ex2
649,12613,22906,3784,6872,13months-control-replicate_2,CTX-Ex,CTX-Ex1
650,11155,22892,3347,6868,13months-control-replicate_2,Inh,Lamp5
651,11722,22889,3517,6867,13months-control-replicate_2,CTX-Ex,CTX-Ex1
652,2467,22888,740,6867,13months-control-replicate_2,CTX-Ex,CTX-Ex2
653,11044,22887,3314,6867,13months-control-replicate_2,CTX-Ex,CTX-Ex1
654,6304,22887,1892,6867,13months-control-replicate_2,CTX-Ex,CTX-Ex2
655,18447,22888,5534,6867,13months-control-replicate_2,Astro,Astro2
656,3926,22887,1178,6867,13months-control-replicate_2,CTX-Ex,CTX-Ex2
657,18865,22874,5660,6863,13months-control-replicate_2,Endo,Endo1
658,5723,22874,1717,6863,13months-control-replicate_2,CTX-Ex,CTX-Ex2
659,3070,22878,921,6864,13months-control-replicate_2,Oligo,Oligo1
660,7958,22876,2388,6863,13months-control-replicate_2,CTX-Ex,CTX-Ex3
661,4928,22875,1479,6863,13months-control-replicate_2,CTX-Ex,CTX-Ex2
662,19327,22874,5798,6863,13months-control-replicate_2,Endo,Endo1
663,13269,22869,3981,6861,13months-control-replicate_2,Micro,Micro1
664,7540,22863,2262,6859,13months-control-replicate_2,Oligo,Oligo1
665,10854,22862,3257,6859,13months-control-replicate_2,CTX-Ex,CTX-Ex2
666,17603,22834,5281,6851,13months-control-replicate_2,CTX-Ex,CTX-Ex2
667,7741,22864,2323,6860,13months-control-replicate_2,Endo,Endo1
668,3824,22851,1148,6856,13months-control-replicate_2,CTX-Ex,CTX-Ex2
669,12511,22850,3754,6855,13months-control-replicate_2,CTX-Ex,CTX-Ex1
